# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 029-MDSIL
# station_name: Feni G & D Site
# latitude: 22.97888888888889
# longitude: 91.68222222222222
# river: nan
# rl_zero: 7.0
# warning_level: nan
# danger_level: nan
# hfl: nan
# hfl_date: nan
station_code,time,wse,water_depth,unit,lat,lon
029-MDSIL,2024-01-01 08:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-01 13:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-01 18:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-02 08:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-02 13:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-02 18:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-03 08:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-03 13:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-03 18:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-04 08:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-04 13:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-04 18:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-05 08:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-05 13:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-05 18:00:00,9.615,2.615,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-06 08:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-06 13:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
029-MDSIL,2024-01-06 18:00:00,9.62,2.619999999999999,m,22.97888888888889,91.68222222222222
