# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 026-CDJAPR
# station_name: Astha
# latitude: 23.03611111111111
# longitude: 76.73555555555555
# river: Parwati
# rl_zero: 469.0
# warning_level: 482.0
# danger_level: 483.0
# hfl: 481.8
# hfl_date: 2023-09-22
station_code,time,wse,water_depth,unit,lat,lon
026-CDJAPR,2024-01-01 08:00:00,474.6,5.600000000000023,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-01 13:00:00,474.6,5.600000000000023,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-01 18:00:00,474.6,5.600000000000023,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-02 08:00:00,474.5,5.5,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-02 13:00:00,474.45,5.449999999999989,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-02 18:00:00,474.43,5.430000000000007,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-03 08:00:00,474.4,5.399999999999977,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-03 13:00:00,474.38,5.3799999999999955,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-03 18:00:00,474.36,5.360000000000014,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-04 08:00:00,474.3,5.300000000000011,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-04 13:00:00,474.29,5.2900000000000205,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-04 18:00:00,474.28,5.279999999999973,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-05 08:00:00,474.24,5.240000000000009,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-05 13:00:00,474.24,5.240000000000009,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-05 18:00:00,474.22,5.220000000000027,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-06 08:00:00,474.2,5.199999999999989,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-06 13:00:00,474.2,5.199999999999989,m,23.03611111111111,76.73555555555555
026-CDJAPR,2024-01-06 18:00:00,474.19,5.189999999999998,m,23.03611111111111,76.73555555555555
