# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 027-UBDDIB
# station_name: Seppa
# latitude: 27.35861111111112
# longitude: 93.03972222222222
# river: Kamang
# rl_zero: 325.0
# warning_level: nan
# danger_level: nan
# hfl: 342.6
# hfl_date: 1998-06-26
station_code,time,wse,water_depth,unit,lat,lon
027-UBDDIB,2024-01-01 08:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-01 13:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-01 18:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-02 08:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-02 13:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-02 18:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-03 08:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-03 13:00:00,334.8,9.800000000000011,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-03 18:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-04 08:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-04 13:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-04 18:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-05 08:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-05 13:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-05 18:00:00,334.79,9.79000000000002,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-06 08:00:00,334.78,9.779999999999973,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-06 13:00:00,334.78,9.779999999999973,m,27.35861111111112,93.03972222222222
027-UBDDIB,2024-01-06 18:00:00,334.78,9.779999999999973,m,27.35861111111112,93.03972222222222
