# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 056-MBDNEW
# station_name: Garampani
# latitude: 26.411388888888887
# longitude: 93.89611111111113
# river: Dhansiri (South)
# rl_zero: 100.0
# warning_level: nan
# danger_level: nan
# hfl: 107.705
# hfl_date: 2024-07-03
station_code,time,wse,water_depth,unit,lat,lon
056-MBDNEW,2024-01-01 08:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-01 13:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-01 18:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-02 08:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-02 13:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-02 18:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-03 08:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-03 13:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-03 18:00:00,102.73,2.730000000000004,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-04 08:00:00,102.72,2.719999999999999,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-04 13:00:00,102.72,2.719999999999999,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-04 18:00:00,102.72,2.719999999999999,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-05 08:00:00,102.71,2.7099999999999937,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-05 13:00:00,102.71,2.7099999999999937,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-05 18:00:00,100.54,0.5400000000000063,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-06 08:00:00,100.54,0.5400000000000063,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-06 13:00:00,100.54,0.5400000000000063,m,26.411388888888887,93.89611111111113
056-MBDNEW,2024-01-06 18:00:00,100.54,0.5400000000000063,m,26.411388888888887,93.89611111111113
