# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 025-ukdpune
# station_name: Phulgaon
# latitude: 18.66638888888889
# longitude: 74.00166666666667
# river: Bhima
# rl_zero: 537.0
# warning_level: 548.0
# danger_level: 549.0
# hfl: 549.95
# hfl_date: 1997-08-23
station_code,time,wse,water_depth,unit,lat,lon
025-ukdpune,2024-01-01 08:00:00,542.32,5.32000000000005,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-01 13:00:00,542.32,5.32000000000005,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-01 18:00:00,542.33,5.330000000000041,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-02 08:00:00,542.85,5.850000000000023,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-02 13:00:00,542.85,5.850000000000023,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-02 18:00:00,543.18,6.17999999999995,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-03 08:00:00,543.25,6.25,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-03 13:00:00,543.25,6.25,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-03 18:00:00,543.18,6.17999999999995,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-04 08:00:00,543.35,6.350000000000023,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-04 13:00:00,543.35,6.350000000000023,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-04 18:00:00,543.35,6.350000000000023,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-05 08:00:00,543.3,6.2999999999999545,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-05 13:00:00,543.3,6.2999999999999545,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-05 18:00:00,543.28,6.279999999999973,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-06 08:00:00,543.28,6.279999999999973,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-06 13:00:00,543.28,6.279999999999973,m,18.66638888888889,74.00166666666667
025-ukdpune,2024-01-06 18:00:00,543.28,6.279999999999973,m,18.66638888888889,74.00166666666667
