# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 049-CDBNG
# station_name: LAKKAVALLI
# latitude: 13.706388888888888
# longitude: 75.64472222222223
# river: Bhadra
# rl_zero: 603.0
# warning_level: 610.5
# danger_level: 611.0
# hfl: 613.2
# hfl_date: 2024-07-31
station_code,time,wse,water_depth,unit,lat,lon
049-CDBNG,2024-01-01 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-01 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-01 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-02 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-02 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-02 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-03 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-03 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-03 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-04 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-04 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-04 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-05 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-05 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-05 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-06 08:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-06 13:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
049-CDBNG,2024-01-06 18:00:00,605.34,2.340000000000032,m,13.706388888888888,75.64472222222223
