# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 016-CDJAPR
# station_name: Khatoli
# latitude: 25.67944444444445
# longitude: 76.48388888888888
# river: Parwati
# rl_zero: 187.0
# warning_level: 201.0
# danger_level: 202.0
# hfl: 209.05
# hfl_date: 2021-08-04
station_code,time,wse,water_depth,unit,lat,lon
016-CDJAPR,2024-01-01 08:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-01 13:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-01 18:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-02 08:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-02 13:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-02 18:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-03 08:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-03 13:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-03 18:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-04 08:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-04 13:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-04 18:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-05 08:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-05 13:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-05 18:00:00,190.09,3.0900000000000034,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-06 08:00:00,190.1,3.0999999999999943,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-06 13:00:00,190.11,3.1100000000000136,m,25.67944444444445,76.48388888888888
016-CDJAPR,2024-01-06 18:00:00,190.12,3.1200000000000045,m,25.67944444444445,76.48388888888888
