# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 046-MGD1LKN
# station_name: Gola Bazaar
# latitude: 26.335555555555555
# longitude: 83.35749999999999
# river: Ghagra
# rl_zero: 56.0
# warning_level: nan
# danger_level: nan
# hfl: 73.94
# hfl_date: 2022-10-15
station_code,time,wse,water_depth,unit,lat,lon
046-MGD1LKN,2024-01-01 08:00:00,67.02,11.019999999999996,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-01 13:00:00,67.02,11.019999999999996,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-01 18:00:00,67.02,11.019999999999996,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-02 08:00:00,67.0,11.0,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-02 13:00:00,66.97,10.969999999999999,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-02 18:00:00,66.95,10.950000000000003,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-03 08:00:00,66.93,10.930000000000007,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-03 13:00:00,66.92,10.920000000000002,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-03 18:00:00,66.92,10.920000000000002,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-04 08:00:00,66.91,10.909999999999997,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-04 13:00:00,66.9,10.900000000000006,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-04 18:00:00,66.89,10.89,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-05 08:00:00,66.88,10.879999999999995,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-05 13:00:00,66.87,10.870000000000005,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-05 18:00:00,66.87,10.870000000000005,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-06 08:00:00,66.87,10.870000000000005,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-06 13:00:00,66.87,10.870000000000005,m,26.335555555555555,83.35749999999999
046-MGD1LKN,2024-01-06 18:00:00,66.87,10.870000000000005,m,26.335555555555555,83.35749999999999
