# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 039-Mgd2lkn
# station_name: Kasganj
# latitude: 27.78777777777778
# longitude: 78.62527777777777
# river: Kali
# rl_zero: 158.0
# warning_level: nan
# danger_level: nan
# hfl: 172.5
# hfl_date: nan
station_code,time,wse,water_depth,unit,lat,lon
039-Mgd2lkn,2024-01-01 08:00:00,161.08,3.0800000000000125,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-01 13:00:00,161.09,3.0900000000000034,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-01 18:00:00,161.08,3.0800000000000125,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-02 08:00:00,161.06,3.0600000000000023,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-02 13:00:00,161.08,3.0800000000000125,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-02 18:00:00,161.08,3.0800000000000125,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-03 08:00:00,161.07,3.069999999999993,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-03 13:00:00,161.08,3.0800000000000125,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-03 18:00:00,161.04,3.039999999999992,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-04 08:00:00,160.99,2.990000000000009,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-04 13:00:00,160.98,2.9799999999999898,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-04 18:00:00,160.9,2.9000000000000057,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-05 08:00:00,160.75,2.75,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-05 13:00:00,160.7,2.6999999999999886,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-05 18:00:00,160.66,2.6599999999999966,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-06 08:00:00,160.84,2.8400000000000034,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-06 13:00:00,160.89,2.8899999999999864,m,27.78777777777778,78.62527777777777
039-Mgd2lkn,2024-01-06 18:00:00,160.89,2.8899999999999864,m,27.78777777777778,78.62527777777777
