# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 005-mgd4ptn
# station_name: Samastipur
# latitude: 25.860833333333336
# longitude: 85.80499999999999
# river: Burhi Gandak
# rl_zero: 38.0
# warning_level: 45.02
# danger_level: 46.02
# hfl: 49.38
# hfl_date: 1987-08-15
station_code,time,wse,water_depth,unit,lat,lon
005-mgd4ptn,2024-01-01 08:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-01 13:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-01 18:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-02 08:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-02 13:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-02 18:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-03 08:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-03 13:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-03 18:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-04 08:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-04 13:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-04 18:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-05 08:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-05 13:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-05 18:00:00,39.69,1.6899999999999977,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-06 08:00:00,39.68,1.6799999999999997,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-06 13:00:00,39.53,1.5300000000000011,m,25.860833333333336,85.80499999999999
005-mgd4ptn,2024-01-06 18:00:00,39.53,1.5300000000000011,m,25.860833333333336,85.80499999999999
