# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 033-UBDDIB
# station_name: Kampur
# latitude: 26.15277777777777
# longitude: 92.65333333333334
# river: Kopili
# rl_zero: 52.0
# warning_level: 59.5
# danger_level: 60.5
# hfl: 62.2
# hfl_date: 2022-06-18
station_code,time,wse,water_depth,unit,lat,lon
033-UBDDIB,2024-01-01 08:00:00,54.08,2.0799999999999983,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-01 13:00:00,54.05,2.049999999999997,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-01 18:00:00,54.05,2.049999999999997,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-02 08:00:00,54.04,2.039999999999999,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-02 13:00:00,54.04,2.039999999999999,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-02 18:00:00,54.04,2.039999999999999,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-03 08:00:00,54.04,2.039999999999999,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-03 13:00:00,54.05,2.049999999999997,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-03 18:00:00,54.06,2.0600000000000023,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-04 08:00:00,54.08,2.0799999999999983,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-04 13:00:00,54.08,2.0799999999999983,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-04 18:00:00,54.09,2.0900000000000034,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-05 08:00:00,54.09,2.0900000000000034,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-05 13:00:00,54.08,2.0799999999999983,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-05 18:00:00,54.08,2.0799999999999983,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-06 08:00:00,54.07,2.0700000000000003,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-06 13:00:00,54.07,2.0700000000000003,m,26.15277777777777,92.65333333333334
033-UBDDIB,2024-01-06 18:00:00,54.07,2.0700000000000003,m,26.15277777777777,92.65333333333334
