# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 007-HGDDDN
# station_name: Srinagar
# latitude: 30.22888888888889
# longitude: 78.78666666666666
# river: Alaknanda
# rl_zero: 525.0
# warning_level: 535.0
# danger_level: 536.0
# hfl: 537.9
# hfl_date: 2013-06-17
station_code,time,wse,water_depth,unit,lat,lon
007-HGDDDN,2024-01-01 08:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-01 13:00:00,531.41,6.409999999999968,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-01 18:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-02 08:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-02 13:00:00,531.42,6.419999999999959,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-02 18:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-03 08:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-03 13:00:00,531.41,6.409999999999968,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-03 18:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-04 08:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-04 13:00:00,531.46,6.460000000000036,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-04 18:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-05 08:00:00,530.05,5.0499999999999545,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-05 13:00:00,531.42,6.419999999999959,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-05 18:00:00,530.02,5.019999999999982,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-06 08:00:00,530.04,5.039999999999964,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-06 13:00:00,531.43,6.42999999999995,m,30.22888888888889,78.78666666666666
007-HGDDDN,2024-01-06 18:00:00,530.03,5.029999999999973,m,30.22888888888889,78.78666666666666
