# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 013-ERDBWN
# station_name: Swampatna
# latitude: 21.616666666666667
# longitude: 85.91666666666667
# river: Baitarani
# rl_zero: 302.0
# warning_level: nan
# danger_level: 311.1
# hfl: 315.66
# hfl_date: 1975-08-14
station_code,time,wse,water_depth,unit,lat,lon
013-ERDBWN,2024-01-01 08:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-01 13:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-01 18:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-02 08:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-02 13:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-02 18:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-03 08:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-03 13:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-03 18:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-04 08:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-04 13:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-04 18:00:00,304.63,2.6299999999999955,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-05 08:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-05 13:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-05 18:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-06 08:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-06 13:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
013-ERDBWN,2024-01-06 18:00:00,304.62,2.6200000000000045,m,21.616666666666667,85.91666666666667
