# SWIFT Hydrological Timeseries
# source: CWC
# dataset: water_level
# station_code: 028-wgdngp
# station_name: Sirpur (Town)
# latitude: 19.509722222222223
# longitude: 79.58638888888889
# river: Wardha
# rl_zero: 145.16
# warning_level: 159.95
# danger_level: 160.95
# hfl: 162.74
# hfl_date: 2023-07-29
station_code,time,wse,water_depth,unit,lat,lon
028-wgdngp,2024-02-20 08:00:00,145.48,0.3199999999999932,m,19.509722222222223,79.58638888888889
